Case_Type,統一編號,公司名稱,Cmpy_Address,代表人,資本額,核准設立日期
Establishment,52472557,力引國際有限公司,臺北市萬華區成都路110號4樓之10,李佳穎,1500000,1051205
Establishment,52472563,淞合國際有限公司,臺北市萬華區萬大路423巷77號3樓,陳育辰,300000,1051206
Establishment,52472711,貝萊德崴貿易有限公司,臺北市內湖區瑞光路513巷39號5樓,黃禹翔,3000000,1051205
Establishment,52472753,天合劇場有限公司,臺北市中山區八德路2段203號4樓,魏谷,10000000,1051207
Establishment,52472830,臻樂嗨餐飲管理顧問有限公司,臺北市中山區民權東路3段17號1樓,陳霈璿,1000000,1051205
Establishment,52472888,檬特綠國際股份有限公司,臺北市文山區木新路3段155巷4弄3號2樓,楊翰誠,1000000,1051205
Establishment,52472901,川億精密有限公司,臺北市中山區松江路330巷30號2樓,張世燿,100000,1051205
Establishment,52473021,恩予國際有限公司,臺北市信義區忠孝東路4段560號10樓之2,鍾曉晴,200000,1051205
Establishment,52473090,金多利事業有限公司,臺北市中山區敬業三路162巷106號,王詳鈞,100000,1051205
Establishment,52473161,穩建企業有限公司,臺北市松山區南京東路4段17號8樓之5,蔡承桓,1000000,1051205
Establishment,52473248,傳達展場有限公司,臺北市中正區師大路159號5樓,陳鈺玲,300000,1051205
Establishment,52473269,義舍股份有限公司,臺北市松山區南京東路3段337號12樓,黃瑞?,10000000,1051205
Establishment,52473296,優比嘉資訊股份有限公司,臺北市中正區忠孝西路1段66號28樓,佐?木宏和,1000000,1051206
Establishment,52473373,鎔和國際有限公司,臺北市大安區信義路4段235號14樓之2,董佳純,3000000,1051206
Establishment,52473417,鮨舍股份有限公司,臺北市士林區福國路19之2號4樓,黃瑞?,5000000,1051205
Establishment,52473520,捷然?管理顧問有限公司,臺北市大安區潮州街114號1樓,李珊珊,600000,1051206
Establishment,52473562,常餘有限公司,臺北市內湖區陽光街287號2樓,劉黃素珍,1000000,1051206
Establishment,52473628,發現冒險品牌策劃有限公司,臺北市信義區基隆路1段155號5樓之8,沈勝緯,500000,1051206
Establishment,52473704,八戒餐飲有限公司,臺北市中山區吉林路145號1樓,尤祐寧,200000,1051206
Establishment,52473768,台灣掌游天下科技有限公司,臺北市中山區民生東路2段147巷3之1號,李佳虹,1000000,1051206
Establishment,52473802,均畇國際有限公司,臺北市中山區林森北路147號4樓之2,于姵緁,20000,1051206
Establishment,52473824,精萃生物科技有限公司,臺北市信義區信義路5段109號地下1樓,朱珮琳,1000000,1051206
Establishment,52473991,瑩立投資有限公司,臺北市萬華區昆明街110號1樓,蘇錦章,5000000,1051206
Establishment,52474056,愛記錄國際有限公司,臺北市北投區大興街23巷29號2樓,林怡君,1000000,1051206
Establishment,52474181,壹陸陸科技有限公司,臺北市內湖區瑞光路583巷28號7樓,黃宣懷,500000,1051208
Establishment,52474197,譽盛資產開發有限公司,臺北市中山區松江路2號12樓之9,姜普紳,1000000,1051206
Establishment,52474204,譽盛人力顧問股份有限公司,臺北市信義區松隆路314號,姜普紳,1000000,1051206
Establishment,52474247,速沛米資訊有限公司,臺北市大安區信義路4段1號12樓之7,沈超群,50000,1051206
Establishment,52474470,巨集投資有限公司,臺北市松山區敦化北路167號18樓,游張燕玉,1000000,1051207
Establishment,52474513,露天餐飲有限公司,臺北市中山區雙城街17之2號1樓,潘慧玲,500000,1051206
Establishment,52474648,傑立悠有限公司,臺北市大安區忠孝東路4段169號12樓之2,林建良,200000,1051206
Establishment,52474725,花甜果室有限公司,臺北市大安區敦化南路1段160巷40號,童琳,600000,1051206
Establishment,52474746,二十四無限創意有限公司,臺北市大安區信義路2段104號地下樓,林芊立,800000,1051206
Establishment,52474751,友間國際有限公司,臺北市士林區葫蘆街40巷17號1樓,黃文毅,1000000,1051206
Establishment,52474892,閃電俠股份有限公司,臺北市大安區瑞安街256巷16號,趙捷平,2000000,1051206
Establishment,52474921,言紹媒體策略有限公司,臺北市信義區基隆路1段333號12樓,張語婕,20000000,1051206
Establishment,52474936,龍豐資產管理有限公司,臺北市松山區八德路4段656號4樓,池秀雯,100000,1051206
Establishment,52474957,飛泓科技股份有限公司,臺北市中正區北平東路28號6樓之1,楊利泓,1000000,1051206
Establishment,52475034,黑熊愛跳舞有限公司,臺北市大安區基隆路2段225號1樓,李?銘,1500000,1051206
Establishment,52475148,微家管理顧問有限公司,臺北市大安區忠孝東路4段148號6樓,黃家康,6000000,1051207
Establishment,52475169,集研生醫有限公司,臺北市信義區松德路6號3樓,沈協聰,500000,1051206
Establishment,52475175,森翠有限公司,臺北市信義區忠孝東路5段1之7號9樓,王思翰,500000,1051206
Establishment,52475180,翎群國際有限公司,臺北市松山區南京東路5段315號8樓之4,馬惠玲,500000,1051206
Establishment,52475267,擁網值錢資訊有限公司,臺北市中正區羅斯福路2段44號2樓之2,邱俊男,300000,1051206
Establishment,52475344,蓋婭基因股份有限公司,臺北市內湖區民權東路6段8號4樓,常如山,20000000,1051206
Establishment,52475392,富奇想網科有限公司,臺北市中山區遼寧街218號3樓,閔漢瑜,500000,1051206
Establishment,52475442,拼車趣股份有限公司,臺北市大安區羅斯福路3段245號4樓,黃本康,10000000,1051206
Establishment,52475484,元朝空間設計有限公司,臺北市大安區基隆路2段136號9樓,陳建元,300000,1051206
Establishment,52475554,珍珠娛樂國際有限公司,臺北市萬華區西園路2段372巷101弄5號2樓,王楷甯,3000000,1051207
Establishment,52475604,柏樂塑膠有限公司,臺北市中山區民權西路20號3樓之6,黃柏霖,10000000,1051206
Establishment,52475610,亨泰有限公司,臺北市士林區承德路4段152號6樓,吳泰雄,5000000,1051206
Establishment,52475652,典化文化藝術股份有限公司,臺北市大同區迪化街1段178號,楊國憲,1000000,1051207
Establishment,52475837,樸達國際有限公司,臺北市大安區敦化南路1段205號8樓之2,李耿銘,100000,1051206
Establishment,52475870,國鍵建設有限公司,臺北市南港區研究院路2段41號,李石柱,1000000,1051206
Establishment,52475885,池田山屋敷有限公司,臺北市信義區基隆路1段400號7樓之2,宋克儉,200000,1051206
Establishment,52475999,睿亞有限公司,臺北市中山區南京西路1之1號10樓,楊褚雲,100000,1051206
Establishment,52476006,中實貿易有限公司,臺北市信義區忠孝東路5段1之7號9樓,孫竹萱,1000000,1051206
Establishment,52476049,球魁有限公司,臺北市士林區文林路342號7樓,陳勇勝,500000,1051206
Establishment,52476097,益康網路科技股份有限公司,臺北市大安區敦化南路2段180號13樓,陳芳娜,5000000,1051207
Establishment,52476152,京城國際建築經理股份有限公司,臺北市松山區敦化北路167號8樓,蔡炅廷,10000000,1051207
Establishment,52476218,群吉餐飲有限公司,臺北市內湖區瑞光路168號,尹樂群,4000000,1051206
Establishment,52476245,錦淵有限公司,臺北市北投區尊賢街302巷34號1樓,黃錦淵,200000,1051206
Establishment,52476250,百兆國際投資有限公司,臺北市松山區南京東路4段197號7樓,郭欣彰,1000000,1051206
Establishment,52476322,銧躍企業有限公司,臺北市大安區光復南路72巷73號3樓,羅偉鈞,1000000,1051206
Establishment,52476358,億美環球有限公司,臺北市內湖區新湖二路211號,許張美麗,100000,1051206
Establishment,52476456,眾承有限公司,臺北市大安區忠孝東路4段87號8樓之4,陳冠伯,10000000,1051207
Establishment,52476499,允程興業有限公司,臺北市信義區基隆路1段155號8樓之8,廖允莛,1000000,1051207
Establishment,52476532,大容貿易有限公司,臺北市大同區西寧北路116號2樓,張可欣,3000000,1051207
Establishment,52476575,食娜客國際開發有限公司,臺北市內湖區文德路22巷9弄72號5樓,范瑄,500000,1051207
Establishment,52476630,碩亞實業有限公司,臺北市信義區忠孝東路5段1之3號14樓,許明媚,1200000,1051207
Establishment,52476651,望旺有限公司,臺北市文山區辛亥路6段21巷14號15樓,朱蒨琳,100000,1051207
Establishment,52476673,悅婷有限公司,臺北市大同區重慶北路3段276號9樓,劉惠卿,500000,1051207
Establishment,52476694,山方還原生物科技有限公司,臺北市大同區重慶北路3段276號9樓,劉惠蘭,500000,1051207
Establishment,52476701,浮力管理顧問有限公司,臺北市內湖區內湖路3段72巷59號1樓,吳書維,500000,1051207
Establishment,52476738,蔡文杰室內裝修有限公司,臺北市北投區自強街175號3樓之1,蔡文杰,1000000,1051207
Establishment,52476744,耀喜有限公司,臺北市信義區中坡南路24號2樓,古川喜章,539022,1051207
Establishment,52476759,宥承設計有限公司,臺北市大同區敦煌路50號3樓,林升宥,500000,1051207
Establishment,52476792,致慶資產有限公司,臺北市大同區南京西路163號2樓之33,胡偉虎,3405000,1051207
Establishment,52476815,雋騰國際有限公司,臺北市中山區民族東路434號,江佳穎,1000000,1051207
Establishment,52476821,龍星交通股份有限公司,臺北市中山區長安東路2段162號2樓,林村田,15100000,1051209
Establishment,52476913,太登太陽能股份有限公司,臺北市士林區德行西路35號5樓,謝源一,10000,1051207
Establishment,52476940,奇駿有限公司,臺北市大同區昌吉街81巷27弄2號,黃玉雯,100000,1051207
Establishment,52477011,元登太陽能股份有限公司,臺北市士林區德行西路35號5樓,謝源一,2000000,1051207
Establishment,52477048,仁登太陽能股份有限公司,臺北市士林區德行西路35號5樓,謝源一,2000000,1051207
Establishment,52477053,客遊天下旅行社有限公司,臺北市信義區基隆路1段159號5樓,王志豪,6000000,1051208
Establishment,52477075,李德皮件有限公司,臺北市大同區南京西路185巷7號3樓之7,蔡宇冠,500000,1051207
Establishment,52477080,勝康有限公司,臺北市松山區光復北路26巷3號、3號地下層,黃兆田,2000000,1051207
Establishment,52477146,山丘通訊有限公司,臺北市萬華區萬大路25號,黃裕祥,2000000,1051207
Establishment,52477259,樂童貝貝有限公司,臺北市大安區忠孝東路4段148號6樓,楊詠儀,6001000,1051207
Establishment,52477286,富盈數據股份有限公司,臺北市中山區民權東路3段37號11樓,陳顯立,20000,1051212
Establishment,52477292,如一實業有限公司,臺北市中山區建國北路1段69號1樓,陳寶琴,120000,1051207
Establishment,52477315,斐嶺資訊有限公司,臺北市中山區吉林路245號7樓,楊高權,3000000,1051207
Establishment,52477336,海豚智慧網路科技有限公司,臺北市中山區南京東路2段137號14樓,陳茂勇,120000,1051207
Establishment,52477384,仡山有限公司,臺北市信義區忠孝東路5段1之8號11樓,林鍚甫,3000000,1051207
Establishment,52477429,佳賀生物科技有限公司,臺北市大安區師大路93巷4號,陳新崇,2000000,1051207
Establishment,52477440,點寶國際有限公司,臺北市大安區敦化南路1段187巷29號,余宣瑩,2000000,1051208
Establishment,52477504,樂暘國際有限公司,臺北市信義區信安街6號5樓,陳益銘,500000,1051208
Establishment,52477574,優橝文化傳媒有限公司,臺北市大安區忠孝東路4段270號17樓,許嘉玲,300000,1051208
Establishment,52477624,超值分享資訊科技有限公司,臺北市信義區忠孝東路5段68號29樓,林閩龍,2000000,1051208
Establishment,52477639,洪易科技股份有限公司,臺北市松山區民權東路3段142號7樓之3,洪瑞聰,4200000,1051208
Establishment,52477693,敦鈦國際股份有限公司,臺北市松山區民權東路3段142號4樓之5,許惇旭,13000000,1051208
Establishment,52477820,丹斯提尼有限公司,臺北市內湖區新明路355號7樓之10,胡敏琪,600000,1051208
Establishment,52477899,環安智控股份有限公司,臺北市內湖區堤頂大道2段179號4樓,林健哲,5000000,1051208
Establishment,52477949,台北酒庵股份有限公司,臺北市大安區安和路1段49巷3號,孫崇銘,4500000,1051208
Establishment,52477960,鴻昕開發有限公司,臺北市中山區松江路65號6樓,郭慧貞,1000000,1051208
Establishment,52477976,陽台音像製作有限公司,臺北市北投區文林北路244巷46弄1號2樓,洪碧婉,1000000,1051208
Establishment,52478026,放德樂國際有限公司,臺北市士林區中山北路6段41之2號1樓,周奕彤,6000000,1051208
Establishment,52478124,雷達國際開發有限公司,臺北市萬華區艋舺大道120巷38弄18號3樓,羅愉婷,500000,1051208
Establishment,52478145,德相餐飲有限公司,臺北市松山區南京東路3段256巷28弄2號1樓,呂宗諺,400000,1051208
Establishment,52478150,燡森高爾夫有限公司,臺北市內湖區民權東路6段133號1樓,陳貽莘,2000000,1051208
Establishment,52478193,藝珂廣告媒體有限公司,臺北市信義區松高路9號27樓,呂詩苓,2000000,1051208
Establishment,52478216,杭華科技有限公司,臺北市大安區復興南路1段76號15樓之5,陳志強,405000,1051208
Establishment,52478237,華樂發公關顧問有限公司,臺北市信義區基隆路2段33號12樓之2,余昌騏,100000,1051208
Establishment,52478314,寵居生活有限公司,臺北市信義區林口街80巷89號4樓,施汶璇,300000,1051208
Establishment,52478460,舟人股份有限公司,臺北市大安區瑞安街244巷32號1樓,孫崇實,1000000,1051208
Establishment,52478503,勝康國際企業有限公司,臺北市中正區羅斯福路2段150號9樓之4,李昶穎,500000,1051208
Establishment,52478525,東利環保有限公司,臺北市信義區莊敬路390號4樓,張倪翁,500000,1051208
Establishment,52478665,馨然有限公司,臺北市萬華區武成街92巷12號1樓,王豫萍,500000,1051208
